Product_ID,Customer_ID,Time_ID,Payments_ID,Shipments_ID,Campaigns_ID
P1013,C2226,T3044,PM4028,SH5044,CP6008
P1091,C2422,T3374,PM4009,SH5029,CP6002
P1029,C2071,T3290,PM4033,SH5010,CP6011
P1003,C2242,T3206,PM4023,SH5033,CP6010
P1038,C2017,T3518,PM4045,SH5020,CP6013
P1083,C2076,T3241,PM4047,SH5012,CP6018
P1063,C2044,T3621,PM4016,SH5024,CP6009
P1024,C2471,T3113,PM4031,SH5020,CP6018
P1027,C2370,T3301,PM4010,SH5000,CP6004
P1075,C2342,T3275,PM4033,SH5004,CP6008
P1065,C2139,T3095,PM4023,SH5021,CP6000
P1077,C2176,T3293,PM4004,SH5006,CP6014
P1021,C2221,T3700,PM4028,SH5012,CP6003
P1030,C2414,T3359,PM4047,SH5044,CP6006
P1022,C2091,T3287,PM4047,SH5022,CP6005
P1047,C2021,T3153,PM4033,SH5020,CP6014
P1019,C2171,T3569,PM4015,SH5005,CP6005
P1037,C2091,T3422,PM4024,SH5019,CP6006
P1054,C2191,T3049,PM4036,SH5011,CP6019
P1067,C2076,T3206,PM4007,SH5039,CP6002
P1078,C2280,T3563,PM4028,SH5008,CP6012
P1087,C2363,T3661,PM4045,SH5049,CP6001
P1088,C2178,T3564,PM4024,SH5027,CP6002
P1000,C2237,T3212,PM4041,SH5010,CP6012
P1006,C2134,T3065,PM4022,SH5031,CP6008
P1056,C2364,T3231,PM4033,SH5010,CP6018
P1094,C2389,T3662,PM4002,SH5023,CP6017
P1011,C2279,T3716,PM4029,SH5014,CP6004
P1004,C2018,T3319,PM4049,SH5040,CP6009
P1049,C2082,T3136,PM4033,SH5034,CP6013
P1041,C2227,T3646,PM4031,SH5016,CP6016
P1011,C2370,T3565,PM4028,SH5024,CP6002
P1017,C2264,T3064,PM4008,SH5048,CP6006
P1065,C2111,T3513,PM4001,SH5034,CP6008
P1073,C2250,T3131,PM4038,SH5018,CP6004
P1078,C2163,T3333,PM4006,SH5040,CP6003
P1093,C2357,T3031,PM4045,SH5030,CP6002
P1016,C2167,T3497,PM4004,SH5016,CP6012
P1067,C2220,T3242,PM4007,SH5049,CP6008
P1070,C2407,T3191,PM4031,SH5022,CP6006
P1061,C2303,T3141,PM4017,SH5046,CP6007
P1040,C2190,T3659,PM4037,SH5000,CP6009
P1094,C2324,T3600,PM4045,SH5009,CP6000
P1033,C2436,T3560,PM4017,SH5007,CP6019
P1069,C2437,T3647,PM4048,SH5041,CP6000
P1044,C2169,T3190,PM4040,SH5025,CP6018
P1057,C2374,T3148,PM4044,SH5033,CP6001
P1050,C2044,T3598,PM4015,SH5018,CP6011
P1033,C2380,T3415,PM4020,SH5013,CP6012
P1043,C2473,T3519,PM4009,SH5007,CP6013
P1014,C2013,T3015,PM4041,SH5000,CP6004
P1077,C2230,T3105,PM4003,SH5047,CP6002
P1069,C2156,T3282,PM4043,SH5024,CP6016
P1049,C2499,T3103,PM4007,SH5023,CP6000
P1031,C2133,T3360,PM4046,SH5046,CP6013
P1066,C2390,T3657,PM4018,SH5019,CP6005
P1002,C2036,T3034,PM4046,SH5029,CP6016
P1085,C2052,T3112,PM4039,SH5004,CP6003
P1085,C2017,T3307,PM4039,SH5002,CP6005
P1073,C2470,T3052,PM4008,SH5031,CP6000
P1050,C2491,T3080,PM4029,SH5016,CP6008
P1066,C2037,T3615,PM4016,SH5041,CP6003
P1075,C2186,T3368,PM4039,SH5004,CP6008
P1092,C2384,T3241,PM4043,SH5010,CP6008
P1047,C2195,T3030,PM4014,SH5037,CP6012
P1016,C2242,T3703,PM4003,SH5003,CP6016
P1006,C2299,T3360,PM4005,SH5038,CP6002
P1012,C2302,T3232,PM4015,SH5018,CP6005
P1065,C2034,T3609,PM4025,SH5038,CP6019
P1003,C2214,T3033,PM4036,SH5045,CP6014
P1009,C2218,T3242,PM4022,SH5048,CP6013
P1087,C2315,T3058,PM4012,SH5022,CP6012
P1016,C2089,T3528,PM4046,SH5016,CP6008
P1051,C2307,T3077,PM4016,SH5012,CP6014
P1005,C2251,T3717,PM4026,SH5026,CP6013
P1082,C2007,T3301,PM4021,SH5000,CP6003
P1068,C2255,T3677,PM4036,SH5001,CP6010
P1095,C2362,T3111,PM4018,SH5017,CP6001
P1073,C2207,T3412,PM4038,SH5035,CP6015
P1008,C2424,T3316,PM4034,SH5044,CP6018
P1090,C2130,T3144,PM4012,SH5032,CP6015
P1076,C2223,T3667,PM4013,SH5035,CP6006
P1082,C2196,T3689,PM4047,SH5001,CP6010
P1020,C2467,T3647,PM4030,SH5003,CP6011
P1023,C2141,T3017,PM4044,SH5015,CP6003
P1003,C2251,T3350,PM4001,SH5003,CP6015
P1023,C2095,T3154,PM4045,SH5008,CP6015
P1058,C2025,T3505,PM4038,SH5048,CP6006
P1098,C2110,T3359,PM4036,SH5020,CP6012
P1002,C2453,T3331,PM4013,SH5022,CP6004
P1067,C2122,T3527,PM4008,SH5001,CP6000
P1039,C2185,T3011,PM4009,SH5002,CP6004
P1047,C2483,T3074,PM4006,SH5022,CP6013
P1053,C2167,T3211,PM4027,SH5025,CP6010
P1034,C2050,T3690,PM4045,SH5046,CP6001
P1094,C2378,T3640,PM4024,SH5006,CP6017
P1055,C2004,T3282,PM4045,SH5035,CP6014
P1088,C2076,T3194,PM4027,SH5043,CP6013
P1039,C2159,T3029,PM4001,SH5032,CP6012
P1076,C2207,T3008,PM4016,SH5048,CP6001
P1067,C2256,T3308,PM4003,SH5035,CP6018
P1045,C2204,T3444,PM4012,SH5003,CP6007
P1077,C2254,T3309,PM4017,SH5022,CP6016
P1012,C2437,T3676,PM4002,SH5024,CP6014
P1026,C2010,T3704,PM4036,SH5040,CP6019
P1005,C2436,T3425,PM4032,SH5025,CP6013
P1016,C2007,T3703,PM4040,SH5027,CP6002
P1035,C2408,T3590,PM4023,SH5027,CP6016
P1098,C2423,T3690,PM4007,SH5020,CP6002
P1080,C2031,T3090,PM4034,SH5009,CP6012
P1001,C2471,T3455,PM4001,SH5026,CP6017
P1076,C2027,T3443,PM4032,SH5014,CP6000
P1051,C2205,T3726,PM4011,SH5016,CP6006
P1065,C2492,T3078,PM4021,SH5038,CP6004
P1051,C2386,T3474,PM4012,SH5034,CP6001
P1091,C2227,T3102,PM4009,SH5004,CP6016
P1042,C2127,T3622,PM4016,SH5015,CP6009
P1089,C2254,T3455,PM4042,SH5022,CP6003
P1021,C2474,T3313,PM4004,SH5038,CP6008
P1054,C2211,T3246,PM4008,SH5047,CP6010
P1066,C2238,T3233,PM4012,SH5008,CP6011
P1098,C2206,T3593,PM4022,SH5032,CP6011
P1059,C2317,T3643,PM4029,SH5034,CP6017
P1057,C2282,T3234,PM4042,SH5039,CP6003
P1011,C2244,T3386,PM4003,SH5049,CP6008
P1087,C2044,T3610,PM4020,SH5023,CP6007
P1068,C2104,T3037,PM4042,SH5023,CP6018
P1083,C2347,T3160,PM4008,SH5049,CP6012
P1038,C2280,T3461,PM4006,SH5023,CP6001
P1012,C2233,T3448,PM4015,SH5018,CP6018
P1040,C2188,T3116,PM4022,SH5038,CP6013
P1056,C2043,T3240,PM4022,SH5024,CP6004
P1052,C2493,T3025,PM4030,SH5030,CP6009
P1011,C2224,T3647,PM4004,SH5037,CP6016
P1012,C2429,T3561,PM4005,SH5024,CP6019
P1073,C2141,T3297,PM4000,SH5026,CP6015
P1096,C2135,T3153,PM4047,SH5031,CP6016
P1056,C2175,T3651,PM4027,SH5010,CP6000
P1039,C2141,T3467,PM4017,SH5004,CP6014
P1079,C2448,T3048,PM4023,SH5043,CP6016
P1044,C2079,T3653,PM4012,SH5032,CP6010
P1034,C2081,T3045,PM4032,SH5018,CP6004
P1002,C2134,T3674,PM4009,SH5042,CP6003
P1004,C2206,T3284,PM4006,SH5046,CP6008
P1089,C2343,T3627,PM4036,SH5015,CP6015
P1010,C2176,T3081,PM4031,SH5034,CP6011
P1070,C2382,T3043,PM4044,SH5010,CP6017
P1055,C2242,T3705,PM4021,SH5010,CP6002
P1009,C2054,T3272,PM4015,SH5009,CP6014
P1033,C2140,T3393,PM4023,SH5033,CP6017
P1066,C2456,T3594,PM4013,SH5004,CP6011
P1071,C2439,T3057,PM4010,SH5022,CP6012
P1030,C2055,T3564,PM4018,SH5024,CP6000
P1074,C2014,T3000,PM4022,SH5028,CP6003
P1070,C2184,T3215,PM4033,SH5039,CP6007
P1065,C2313,T3316,PM4039,SH5012,CP6018
P1069,C2418,T3227,PM4012,SH5046,CP6004
P1040,C2087,T3472,PM4038,SH5031,CP6010
P1062,C2096,T3483,PM4043,SH5033,CP6016
P1031,C2143,T3670,PM4027,SH5011,CP6016
P1019,C2007,T3286,PM4039,SH5023,CP6001
P1056,C2476,T3510,PM4015,SH5039,CP6000
P1097,C2214,T3577,PM4049,SH5020,CP6003
P1049,C2172,T3457,PM4027,SH5028,CP6008
P1079,C2222,T3094,PM4003,SH5022,CP6001
P1024,C2039,T3492,PM4027,SH5032,CP6002
P1011,C2496,T3149,PM4011,SH5007,CP6005
P1070,C2181,T3022,PM4015,SH5041,CP6012
P1038,C2269,T3214,PM4048,SH5012,CP6014
P1016,C2186,T3398,PM4035,SH5004,CP6010
P1044,C2244,T3409,PM4019,SH5040,CP6009
P1010,C2477,T3130,PM4025,SH5009,CP6002
P1069,C2308,T3147,PM4025,SH5013,CP6019
P1022,C2230,T3380,PM4021,SH5023,CP6008
P1090,C2382,T3108,PM4008,SH5010,CP6009
P1069,C2154,T3551,PM4004,SH5045,CP6011
P1037,C2174,T3120,PM4016,SH5002,CP6007
P1001,C2335,T3294,PM4048,SH5028,CP6016
P1085,C2114,T3119,PM4033,SH5047,CP6004
P1083,C2389,T3455,PM4001,SH5029,CP6007
P1088,C2310,T3529,PM4006,SH5048,CP6017
P1078,C2480,T3168,PM4035,SH5036,CP6010
P1092,C2299,T3709,PM4012,SH5006,CP6009
P1071,C2017,T3142,PM4019,SH5016,CP6014
P1036,C2271,T3036,PM4029,SH5019,CP6005
P1048,C2011,T3697,PM4029,SH5010,CP6018
P1051,C2403,T3260,PM4010,SH5043,CP6016
P1032,C2300,T3230,PM4030,SH5024,CP6009
P1021,C2191,T3253,PM4002,SH5023,CP6004
P1004,C2231,T3328,PM4001,SH5001,CP6015
P1017,C2442,T3296,PM4047,SH5026,CP6011
P1037,C2092,T3009,PM4002,SH5018,CP6004
P1036,C2477,T3445,PM4014,SH5028,CP6000
P1093,C2217,T3229,PM4016,SH5036,CP6001
P1094,C2277,T3535,PM4047,SH5010,CP6004
P1063,C2352,T3077,PM4006,SH5018,CP6018
P1009,C2486,T3424,PM4047,SH5027,CP6014
P1078,C2302,T3192,PM4004,SH5038,CP6000
P1041,C2028,T3400,PM4033,SH5020,CP6010
P1047,C2469,T3108,PM4032,SH5025,CP6017
P1043,C2300,T3262,PM4044,SH5021,CP6002
P1081,C2076,T3328,PM4015,SH5005,CP6008
P1086,C2008,T3362,PM4036,SH5010,CP6003
P1096,C2023,T3377,PM4002,SH5013,CP6012
P1015,C2014,T3340,PM4046,SH5035,CP6008
P1053,C2163,T3258,PM4047,SH5039,CP6002
P1034,C2012,T3334,PM4042,SH5040,CP6015
P1097,C2346,T3084,PM4049,SH5001,CP6007
P1027,C2171,T3521,PM4020,SH5042,CP6006
P1001,C2356,T3570,PM4040,SH5019,CP6016
P1093,C2326,T3307,PM4007,SH5021,CP6015
P1012,C2199,T3261,PM4021,SH5038,CP6017
P1040,C2484,T3630,PM4004,SH5003,CP6015
P1079,C2488,T3679,PM4016,SH5028,CP6014
P1058,C2461,T3700,PM4036,SH5045,CP6001
P1068,C2377,T3451,PM4013,SH5023,CP6019
P1091,C2075,T3250,PM4038,SH5000,CP6003
P1052,C2163,T3323,PM4040,SH5023,CP6004
P1044,C2371,T3228,PM4027,SH5029,CP6006
P1019,C2060,T3701,PM4030,SH5011,CP6014
P1023,C2487,T3635,PM4016,SH5018,CP6016
P1060,C2464,T3595,PM4034,SH5036,CP6009
P1090,C2423,T3296,PM4039,SH5039,CP6019
P1093,C2244,T3726,PM4021,SH5042,CP6008
P1057,C2476,T3236,PM4044,SH5003,CP6015
P1026,C2381,T3624,PM4047,SH5014,CP6002
P1025,C2154,T3216,PM4028,SH5019,CP6008
P1006,C2256,T3245,PM4009,SH5043,CP6007
P1041,C2243,T3447,PM4017,SH5019,CP6006
P1046,C2161,T3318,PM4034,SH5020,CP6016
P1052,C2067,T3431,PM4043,SH5009,CP6004
P1058,C2343,T3403,PM4015,SH5029,CP6006
P1037,C2276,T3036,PM4049,SH5023,CP6012
P1068,C2160,T3575,PM4048,SH5047,CP6017
P1086,C2390,T3341,PM4006,SH5039,CP6013
P1091,C2448,T3388,PM4029,SH5039,CP6017
P1097,C2488,T3033,PM4018,SH5037,CP6002
P1052,C2258,T3038,PM4022,SH5002,CP6016
P1014,C2491,T3578,PM4007,SH5028,CP6018
P1095,C2306,T3208,PM4016,SH5007,CP6006
P1025,C2334,T3151,PM4020,SH5028,CP6003
P1047,C2094,T3364,PM4025,SH5009,CP6014
P1094,C2437,T3198,PM4027,SH5004,CP6007
P1018,C2463,T3600,PM4038,SH5010,CP6015
P1008,C2457,T3078,PM4032,SH5003,CP6000
P1063,C2245,T3476,PM4039,SH5048,CP6015
P1092,C2220,T3433,PM4018,SH5034,CP6001
P1053,C2122,T3031,PM4028,SH5049,CP6001
P1050,C2186,T3086,PM4019,SH5039,CP6007
P1038,C2261,T3550,PM4019,SH5011,CP6011
P1003,C2412,T3392,PM4009,SH5020,CP6010
P1002,C2272,T3612,PM4011,SH5015,CP6005
P1063,C2372,T3243,PM4032,SH5013,CP6018
P1028,C2059,T3231,PM4024,SH5020,CP6017
P1010,C2405,T3579,PM4024,SH5047,CP6004
P1096,C2407,T3191,PM4003,SH5026,CP6014
P1057,C2124,T3539,PM4003,SH5035,CP6007
P1074,C2336,T3269,PM4008,SH5000,CP6005
P1026,C2340,T3076,PM4014,SH5000,CP6011
P1096,C2050,T3166,PM4025,SH5021,CP6018
P1020,C2177,T3283,PM4014,SH5014,CP6011
P1038,C2138,T3703,PM4025,SH5019,CP6011
P1094,C2439,T3088,PM4027,SH5002,CP6008
P1045,C2326,T3543,PM4006,SH5013,CP6009
P1065,C2169,T3648,PM4031,SH5008,CP6016
P1090,C2038,T3155,PM4011,SH5018,CP6017
P1035,C2068,T3249,PM4034,SH5039,CP6015
P1074,C2235,T3094,PM4031,SH5033,CP6003
P1081,C2047,T3016,PM4008,SH5003,CP6017
P1064,C2380,T3116,PM4013,SH5032,CP6002
P1062,C2056,T3332,PM4012,SH5042,CP6015
P1098,C2276,T3521,PM4043,SH5036,CP6013
P1034,C2337,T3079,PM4032,SH5001,CP6008
P1030,C2098,T3645,PM4031,SH5026,CP6005
P1027,C2403,T3431,PM4018,SH5044,CP6003
P1000,C2014,T3202,PM4029,SH5016,CP6001
P1024,C2324,T3115,PM4015,SH5048,CP6009
P1042,C2460,T3219,PM4011,SH5049,CP6010
P1083,C2178,T3252,PM4009,SH5030,CP6006
P1066,C2331,T3168,PM4001,SH5040,CP6004
P1062,C2061,T3315,PM4017,SH5005,CP6003
P1050,C2118,T3716,PM4012,SH5030,CP6005
P1001,C2468,T3371,PM4028,SH5002,CP6001
P1081,C2036,T3582,PM4023,SH5039,CP6001
P1063,C2133,T3155,PM4037,SH5002,CP6015
P1073,C2454,T3613,PM4011,SH5032,CP6012
P1068,C2025,T3012,PM4028,SH5012,CP6006
P1008,C2489,T3507,PM4021,SH5020,CP6004
P1001,C2495,T3464,PM4035,SH5036,CP6016
P1033,C2007,T3219,PM4000,SH5015,CP6012
P1059,C2456,T3014,PM4042,SH5020,CP6014
P1060,C2474,T3116,PM4039,SH5047,CP6002
P1030,C2003,T3330,PM4033,SH5043,CP6003
P1009,C2020,T3055,PM4033,SH5012,CP6014
P1075,C2414,T3350,PM4047,SH5003,CP6017
P1035,C2148,T3131,PM4032,SH5030,CP6002
P1084,C2487,T3225,PM4003,SH5008,CP6006
P1048,C2024,T3307,PM4037,SH5047,CP6007
P1069,C2486,T3474,PM4029,SH5032,CP6010
P1048,C2142,T3221,PM4045,SH5036,CP6008
P1002,C2244,T3172,PM4019,SH5036,CP6019
P1073,C2418,T3339,PM4025,SH5023,CP6011
P1004,C2432,T3505,PM4014,SH5024,CP6004
P1089,C2042,T3156,PM4006,SH5040,CP6000
P1060,C2424,T3150,PM4006,SH5028,CP6013
P1084,C2292,T3696,PM4049,SH5039,CP6002
P1089,C2184,T3177,PM4028,SH5049,CP6014
P1025,C2041,T3532,PM4022,SH5046,CP6009
P1071,C2430,T3111,PM4033,SH5035,CP6009
P1004,C2091,T3682,PM4019,SH5014,CP6002
P1014,C2316,T3137,PM4014,SH5044,CP6005
P1015,C2397,T3232,PM4032,SH5017,CP6004
P1000,C2323,T3331,PM4016,SH5019,CP6018
P1015,C2052,T3541,PM4019,SH5004,CP6013
P1036,C2083,T3306,PM4012,SH5017,CP6016
P1002,C2033,T3160,PM4043,SH5039,CP6011
P1051,C2075,T3401,PM4023,SH5000,CP6008
P1046,C2352,T3589,PM4046,SH5018,CP6002
P1094,C2407,T3277,PM4036,SH5022,CP6017
P1012,C2403,T3319,PM4006,SH5025,CP6003
P1079,C2196,T3532,PM4007,SH5048,CP6013
P1054,C2485,T3496,PM4022,SH5028,CP6005
P1020,C2285,T3362,PM4013,SH5033,CP6014
P1065,C2087,T3371,PM4003,SH5018,CP6016
P1053,C2234,T3654,PM4020,SH5047,CP6004
P1026,C2231,T3035,PM4045,SH5017,CP6005
P1037,C2006,T3302,PM4009,SH5001,CP6004
P1089,C2291,T3437,PM4021,SH5026,CP6018
P1057,C2037,T3725,PM4029,SH5005,CP6013
P1061,C2463,T3031,PM4029,SH5038,CP6003
P1045,C2051,T3185,PM4015,SH5005,CP6004
P1088,C2142,T3173,PM4010,SH5005,CP6010
P1010,C2429,T3565,PM4021,SH5030,CP6001
P1071,C2406,T3672,PM4028,SH5040,CP6001
P1007,C2395,T3249,PM4024,SH5039,CP6019
P1096,C2220,T3278,PM4013,SH5029,CP6011
P1070,C2427,T3682,PM4013,SH5020,CP6015
P1063,C2239,T3694,PM4001,SH5040,CP6016
P1020,C2142,T3001,PM4012,SH5043,CP6003
P1071,C2348,T3193,PM4002,SH5017,CP6013
P1062,C2492,T3165,PM4029,SH5022,CP6006
P1084,C2362,T3109,PM4017,SH5037,CP6014
P1063,C2381,T3379,PM4035,SH5022,CP6015
P1019,C2048,T3582,PM4020,SH5027,CP6007
P1007,C2276,T3675,PM4018,SH5035,CP6001
P1057,C2270,T3284,PM4015,SH5024,CP6018
P1045,C2013,T3420,PM4027,SH5006,CP6000
P1030,C2297,T3112,PM4003,SH5017,CP6003
P1092,C2491,T3227,PM4014,SH5019,CP6010
P1008,C2463,T3470,PM4000,SH5004,CP6009
P1014,C2014,T3527,PM4047,SH5017,CP6017
P1093,C2233,T3495,PM4046,SH5041,CP6000
P1025,C2062,T3030,PM4015,SH5039,CP6016
P1009,C2195,T3161,PM4019,SH5032,CP6015
P1028,C2026,T3704,PM4032,SH5014,CP6011
P1079,C2470,T3721,PM4016,SH5034,CP6015
P1035,C2092,T3377,PM4004,SH5046,CP6008
P1083,C2104,T3445,PM4004,SH5045,CP6016
P1036,C2308,T3426,PM4038,SH5000,CP6002
P1085,C2051,T3695,PM4012,SH5020,CP6017
P1070,C2318,T3503,PM4043,SH5007,CP6014
P1022,C2456,T3526,PM4035,SH5006,CP6014
P1040,C2180,T3720,PM4029,SH5040,CP6015
P1092,C2056,T3683,PM4003,SH5049,CP6019
P1079,C2119,T3531,PM4022,SH5043,CP6000
P1027,C2307,T3581,PM4020,SH5039,CP6000
P1047,C2362,T3519,PM4020,SH5039,CP6003
P1037,C2042,T3033,PM4005,SH5029,CP6012
P1030,C2134,T3690,PM4023,SH5037,CP6003
P1013,C2372,T3489,PM4046,SH5034,CP6007
P1096,C2425,T3619,PM4030,SH5001,CP6012
P1072,C2259,T3422,PM4018,SH5045,CP6007
P1090,C2196,T3467,PM4037,SH5007,CP6013
P1087,C2132,T3023,PM4011,SH5037,CP6000
P1076,C2458,T3215,PM4013,SH5003,CP6008
P1089,C2254,T3054,PM4049,SH5036,CP6000
P1028,C2488,T3025,PM4011,SH5020,CP6006
P1050,C2219,T3280,PM4014,SH5012,CP6019
P1048,C2335,T3326,PM4018,SH5008,CP6012
P1042,C2040,T3185,PM4027,SH5044,CP6014
P1091,C2477,T3494,PM4039,SH5028,CP6008
P1091,C2387,T3011,PM4040,SH5040,CP6015
P1071,C2254,T3640,PM4004,SH5023,CP6016
P1086,C2001,T3433,PM4004,SH5015,CP6008
P1092,C2493,T3207,PM4005,SH5011,CP6005
P1004,C2194,T3132,PM4022,SH5001,CP6019
P1041,C2241,T3338,PM4002,SH5018,CP6011
P1006,C2148,T3195,PM4036,SH5029,CP6015
P1041,C2197,T3261,PM4032,SH5015,CP6014
P1035,C2298,T3281,PM4042,SH5023,CP6006
P1026,C2244,T3368,PM4020,SH5012,CP6009
P1057,C2337,T3102,PM4019,SH5004,CP6003
P1045,C2107,T3631,PM4000,SH5022,CP6002
P1065,C2452,T3182,PM4038,SH5037,CP6017
P1024,C2392,T3422,PM4046,SH5030,CP6000
P1072,C2211,T3008,PM4016,SH5016,CP6012
P1026,C2155,T3556,PM4028,SH5048,CP6017
P1000,C2025,T3243,PM4007,SH5048,CP6007
P1086,C2081,T3623,PM4025,SH5002,CP6010
P1073,C2082,T3566,PM4027,SH5025,CP6009
P1041,C2130,T3392,PM4033,SH5012,CP6003
P1051,C2328,T3526,PM4025,SH5043,CP6003
P1024,C2099,T3036,PM4012,SH5037,CP6003
P1053,C2255,T3177,PM4043,SH5021,CP6011
P1066,C2478,T3638,PM4036,SH5020,CP6007
P1005,C2048,T3628,PM4012,SH5028,CP6012
P1057,C2400,T3071,PM4037,SH5044,CP6007
P1069,C2062,T3351,PM4024,SH5045,CP6002
P1052,C2310,T3622,PM4046,SH5038,CP6011
P1065,C2406,T3148,PM4022,SH5004,CP6017
P1057,C2289,T3696,PM4021,SH5013,CP6014
P1081,C2104,T3104,PM4020,SH5017,CP6013
P1086,C2104,T3658,PM4029,SH5003,CP6008
P1001,C2324,T3220,PM4010,SH5032,CP6004
P1075,C2014,T3373,PM4003,SH5038,CP6014
P1021,C2174,T3517,PM4032,SH5019,CP6007
P1036,C2258,T3259,PM4046,SH5012,CP6002
P1019,C2210,T3298,PM4011,SH5035,CP6011
P1023,C2411,T3041,PM4008,SH5044,CP6004
P1083,C2258,T3491,PM4031,SH5003,CP6008
P1064,C2101,T3438,PM4010,SH5034,CP6019
P1064,C2259,T3046,PM4036,SH5007,CP6002
P1080,C2343,T3084,PM4023,SH5039,CP6007
P1000,C2158,T3685,PM4006,SH5048,CP6012
P1093,C2044,T3057,PM4007,SH5046,CP6007
P1002,C2442,T3710,PM4032,SH5035,CP6004
P1045,C2300,T3208,PM4024,SH5005,CP6006
P1054,C2250,T3247,PM4000,SH5021,CP6004
P1074,C2330,T3210,PM4002,SH5005,CP6008
P1087,C2164,T3038,PM4039,SH5041,CP6004
P1085,C2192,T3251,PM4027,SH5035,CP6007
P1063,C2008,T3642,PM4042,SH5008,CP6011
P1044,C2400,T3412,PM4032,SH5015,CP6003
P1025,C2373,T3445,PM4045,SH5038,CP6008
P1076,C2064,T3051,PM4000,SH5045,CP6013
P1064,C2386,T3373,PM4037,SH5037,CP6018
P1023,C2494,T3525,PM4026,SH5032,CP6012
P1073,C2281,T3155,PM4037,SH5017,CP6002
P1034,C2180,T3541,PM4034,SH5011,CP6003
P1023,C2414,T3089,PM4009,SH5026,CP6000
P1027,C2281,T3678,PM4011,SH5046,CP6000
P1099,C2278,T3350,PM4009,SH5000,CP6010
P1079,C2029,T3068,PM4033,SH5014,CP6015
P1015,C2265,T3162,PM4023,SH5046,CP6003
P1058,C2327,T3241,PM4027,SH5026,CP6006
P1080,C2491,T3494,PM4021,SH5015,CP6011
P1053,C2216,T3382,PM4044,SH5020,CP6005
P1078,C2319,T3051,PM4015,SH5000,CP6019
P1015,C2405,T3653,PM4012,SH5028,CP6008
P1014,C2398,T3062,PM4035,SH5002,CP6007
P1097,C2378,T3508,PM4035,SH5011,CP6013
P1010,C2104,T3291,PM4042,SH5027,CP6014
P1064,C2183,T3090,PM4022,SH5038,CP6004
P1078,C2329,T3663,PM4013,SH5036,CP6014
P1089,C2147,T3423,PM4031,SH5030,CP6005
P1067,C2104,T3668,PM4002,SH5030,CP6000
P1042,C2046,T3364,PM4026,SH5032,CP6019
P1068,C2086,T3149,PM4018,SH5032,CP6008
P1098,C2308,T3270,PM4021,SH5046,CP6003
P1012,C2436,T3580,PM4000,SH5039,CP6001
P1009,C2128,T3115,PM4004,SH5010,CP6005
P1074,C2257,T3703,PM4048,SH5045,CP6001
P1081,C2313,T3515,PM4032,SH5028,CP6002
P1097,C2146,T3586,PM4018,SH5024,CP6006
P1040,C2445,T3240,PM4035,SH5012,CP6019
P1049,C2461,T3029,PM4005,SH5043,CP6016
P1086,C2071,T3142,PM4014,SH5018,CP6008
P1070,C2485,T3325,PM4035,SH5035,CP6008
P1058,C2139,T3694,PM4032,SH5027,CP6018
P1038,C2409,T3015,PM4023,SH5003,CP6004
P1002,C2026,T3110,PM4026,SH5002,CP6005
P1075,C2028,T3712,PM4048,SH5037,CP6017
P1006,C2270,T3106,PM4010,SH5036,CP6000
P1048,C2173,T3378,PM4048,SH5042,CP6016
P1025,C2252,T3161,PM4022,SH5024,CP6013
P1032,C2384,T3282,PM4032,SH5040,CP6014
P1047,C2059,T3268,PM4040,SH5034,CP6004
P1078,C2106,T3483,PM4045,SH5028,CP6016
P1001,C2219,T3666,PM4046,SH5040,CP6010
P1070,C2440,T3072,PM4028,SH5028,CP6009
P1031,C2258,T3196,PM4030,SH5011,CP6016
P1003,C2370,T3242,PM4000,SH5034,CP6000
P1019,C2145,T3597,PM4033,SH5019,CP6004
P1035,C2051,T3258,PM4017,SH5016,CP6015
P1031,C2059,T3148,PM4017,SH5011,CP6006
P1027,C2033,T3389,PM4005,SH5049,CP6011
P1076,C2095,T3415,PM4039,SH5035,CP6007
P1000,C2476,T3425,PM4000,SH5009,CP6017
P1059,C2088,T3701,PM4046,SH5017,CP6000
P1055,C2315,T3216,PM4041,SH5029,CP6019
P1034,C2409,T3085,PM4029,SH5007,CP6011
P1029,C2230,T3215,PM4003,SH5040,CP6003
P1053,C2455,T3422,PM4031,SH5012,CP6011
P1035,C2274,T3319,PM4009,SH5030,CP6000
P1054,C2245,T3117,PM4042,SH5005,CP6000
P1088,C2110,T3414,PM4004,SH5006,CP6002
P1079,C2233,T3598,PM4008,SH5020,CP6011
P1057,C2277,T3039,PM4004,SH5037,CP6012
P1082,C2476,T3160,PM4010,SH5042,CP6012
P1064,C2416,T3702,PM4034,SH5048,CP6008
P1068,C2165,T3536,PM4026,SH5027,CP6017
P1050,C2127,T3419,PM4003,SH5043,CP6000
P1021,C2236,T3663,PM4009,SH5020,CP6005
P1087,C2493,T3094,PM4038,SH5020,CP6004
P1052,C2290,T3441,PM4032,SH5023,CP6003
P1099,C2106,T3557,PM4037,SH5026,CP6005
P1035,C2127,T3649,PM4007,SH5026,CP6002
P1067,C2194,T3465,PM4048,SH5012,CP6016
P1035,C2338,T3287,PM4023,SH5049,CP6010
P1051,C2393,T3675,PM4038,SH5028,CP6003
P1052,C2474,T3411,PM4032,SH5038,CP6019
P1081,C2142,T3399,PM4040,SH5027,CP6000
P1049,C2394,T3527,PM4042,SH5036,CP6003
P1079,C2110,T3017,PM4018,SH5028,CP6002
P1040,C2089,T3135,PM4001,SH5047,CP6009
P1017,C2250,T3463,PM4010,SH5021,CP6000
